MWA,,,,,""
MTS,67,,,,""
MUR,,,100,80,100,20,,""
RAK,72,27,77,67,67,69,58,60,57,69,56,2023-06-12 22:58:13,"Sooo slow. Casi se me quedan la tool multiusos, he tenido que oelearlo diciendo que era un regalo de mi abuelo y que lo he pasado por aeropuertos de todo el mundo sin problema.\r\nTodo suuper lento, suerte que he ido con tiempo.\r\nAparte no dejaban hacer checkin online..."
FDF,72,3,84,72,81,76,54,60,57,82,73,2021-06-01 10:51:10,"Very busy, not enough seating, lounge full so mot possible to use, general melee at boarding - passengers did not appreciate the boarding system"
MML,,,,,""
MSU,44,,100,100,70,40,20,30,20,,""
MVY,82,,91,85,85,63,20,100,37,60,,""
MBH,,,100,100,100,,""
MYP,67,,100,100,100,100,20,100,100,,""
MRB,,,,,""
ASL,,,,,""
MBT,46,,60,25,60,35,60,25,35,33,33,,""
MCD,,,,,""
MCW,,,,,""
KEU,,,,,""
ZMT,,,,,""
MHD,73,6,80,78,71,79,46,63,61,71,70,2019-08-03 05:56:56,"OMG The Worst Airport Everyone Delayed The Baggages + lost 1 bag (i will never visit mashhad again)"
IPC,68,4,71,46,63,32,61,40,36,58,59,2023-06-06 05:50:13,"Bare bones airport. You can get excellent photos with your jet though, as you walk out from the terminal \"
IWJ,78,,53,60,100,100,50,40,0,40,40,,""
MYV,,,,,""
MVT,,,,,""
MMJ,76,,68,70,80,58,67,48,80,47,80,,""
MWK,80,,40,60,100,60,50,40,40,40,40,,""
LZN,65,,74,65,92,80,78,60,36,67,68,,""
MSS,80,,100,100,100,100,100,,""
MUN,67,,0,80,0,0,0,0,0,,""
YNM,,,,,""
MAU,85,1,67,80,67,80,40,50,33,80,90,2014-10-28 17:21:48,"Very simole airport, but fast in baggage as you just pick from simple ramp. No facilities small kiosk , so simple that it si hard to imagine.\r\nWonderful surroundings, everything very simple.\r\nRunway less than 1000 meters"
MBZ,,,,,""
MFK,66,3,74,85,80,57,84,53,60,55,70,2013-10-18 12:26:31,"Matsu Beigan Airport (馬祖北竿機場) (IATA: MFK, ICAO: RCMT) is one of the airports in Matsu Islands, Lienchiang, Fukien Province, Republic of China (Taiwan).\r\n\r\nBoth the IATA code and national flag are wrong. Plz correct!"
MYJ,80,,80,74,77,77,70,75,72,73,84,,""
MAM,,,,,""
MUB,55,,63,67,29,27,70,25,29,63,57,,""
MOF,58,,50,50,50,40,20,20,60,,""
TVU,67,1,100,100,100,100,100,100,100,100,100,2013-12-06 12:26:42,"A beautiful tropical island airport with friendly staff. Take care when flying there during cyclone season (Nov-April), weather conditions might not be friendly. Take morning flights, then the stormclouds are not yet building up that aggressively."
MZR,51,1,60,30,10,40,10,30,30,2012-05-13 03:21:08,"Eight security checks. One after the other. And each more useless than the other."
MYG,,,,,""
MJM,,,,,""
MFE,76,2,78,47,66,58,64,40,35,68,26,2015-03-27 20:02:42,"Small  and simple airport, because of the size we did not had to wait too long for our checked bags. Overall very good. On the  flight back we as well do not had to wait too long to check in our bags and as well did not waited at all at the security line."
MLC,,,,,""
MAZ,90,,60,60,20,40,60,60,60,,""
MNU,,,,,""
QAI,,,,,""
MZT,74,1,71,79,62,84,65,67,56,63,65,2021-12-13 02:22:28,"Small airport that serves the city of Mazatlan and operates flights to Mexico city,Tijuana,Guadalajara and in USA Phoenix and houston."
MCG,,,,,""
MXE,,,,,""
MCV,,,,,""
YLJ,,,,,""
MCK,,,,,""
QAW,,,,,""
MMV,,,80,100,20,40,20,80,100,,""
EOH,79,3,85,77,83,64,81,71,68,66,80,2021-08-14 20:27:16,"Love this airport, so much closer to the city, very green, easy to pass through.  Just doesn't offer a ton of service so your options are limited."
MDE,79,12,78,85,84,79,76,79,76,80,74,2023-04-29 13:58:46,"As of April 28th, the airport is presenting a low volume of flights due to the suspension of Viva and Ultra's flights. Check in desks usually get crowded from travelers getting relocated into Latam and Avianca flights. If you're planning on checking baggage, arrive with enough time if flying Avianca. Latam has a decent amount of self check in desks, so they'll usually be less crowded."
MYL,,,,,""
MFR,84,2,78,78,65,74,82,38,22,51,66,2020-08-17 17:59:27,"Medford is a great, small airport. Check in is pretty quick, TSA pre check is excellent. As long as you get to security at a good time you can breeze thru with pre check in less than 5 mins. Just try to get there early enough that you don't get stuck in line when everyone else arrives."
MYU,,,,,""
MKR,,,,,""
MXZ,84,,100,100,100,100,100,100,100,100,100,,""
QAX,,,,,""
QQT,,,,,""
MED,77,1,81,83,73,80,58,62,61,61,64,2011-06-19 16:22:49,"Airport not that well furbished. But departure on time"
KNO,87,4,86,82,82,75,74,77,80,75,85,2021-02-28 16:07:11,"Wasn't very familoar wirh the airport but its lovely because thw airport design itself was breath taking"
MEH,77,,,,""
MLB,86,4,95,97,83,93,80,60,69,85,89,2022-09-28 23:31:43,"Easiest flight out of an airport I have had in years, 30 seconds at security and no obstructions or delays. Bathrooms were very clean as well."
YXH,70,,100,80,90,100,100,100,85,93,93,,""
AVV,66,8,70,88,59,61,84,56,43,56,63,2023-03-30 23:53:50,"Avalon airport is a domestic airport with all the facilities that you need for a regional airport. The security line was long but this was due to 2-3 flights trying to get through security at one time with only 1 lane open"
MNA,,,,,""
MQX,50,,51,80,37,70,40,37,36,36,28,,""
MBW,72,,72,40,50,20,60,30,70,40,53,,""
MEB,72,1,89,90,70,100,67,40,63,43,84,2011-07-08 05:00:03,"middle of no where"
MLN,75,1,90,91,85,86,82,76,84,73,86,2013-09-04 21:23:33,"Why I can't find Ceuta Heliport here (IATA code JCU) ?"
MEN,,,,,""
MEM,73,11,82,90,70,86,76,58,46,54,69,2022-08-15 21:50:54,"Everything shuts down after 8:30 pm! Landside doesn’t have any restaurants or places to eat properly. International airport unworthy"
MEL,79,154,75,81,78,75,71,73,71,72,72,2023-04-14 08:04:05,"Lần đầu checkin bằng kiosk rồi kí gửi kiosk, in baggage tag rồi dán rồi thả vào máy"
MDZ,75,6,75,80,71,70,77,60,60,65,69,2016-06-06 09:23:57,"Everty time exceedingly kind and friendly law enforcers. Fast check-in, but limited food and retail services. Good free wifi!"
FMM,72,16,75,69,78,71,81,64,62,79,82,2023-05-04 11:09:32,"Very worn out. Needs renovation and a little bit of love regarding facilities and renovation. \r\n\r\nBut: small airport, very fast and efficient."
MMB,77,,78,83,72,69,79,71,50,69,80,,""
UMZ,,,,,""
MNM,,,,,""
MFV,,,,,""
MEI,,,,,""
QFM,,,,,""
MIM,69,,80,63,80,20,40,48,24,50,60,,""
SPP,,,,,""
MKQ,72,1,70,60,60,55,30,25,40,60,40,2015-05-30 11:21:46,"airports with minimum facilities, service at check-in counter is quite good, but the security check does not check well. the absence of WiFi, but overall, the airport there pretty good. I really appreciated the service of the workers are very polite, in contrast with the services provided by the time I was in some international airports in Indonesia."
MSC,100,,99,100,100,99,99,99,98,98,98,,""
MID,80,1,91,92,89,88,71,79,81,77,85,2020-01-04 01:06:14,"Nice airport, very small and when more than 2 flights are very close it can get busy. Aeromexico lounge is good and comfortable. Fast security."
COI,,,,,""
RLO,,,100,80,80,60,100,60,20,,""
MCE,60,,100,80,100,60,20,20,,""
QCM,,,,,""
JJM,,,,,""
MXL,68,1,63,69,64,55,58,48,53,54,60,2021-06-25 15:21:48,"The airport is not well signposted or confusingly signposted from the city. I found myself following the airport signs and when they stopped appearing or I missed them. After asking, in my poor Spanish, I eventually got there. But not without some stressful moments."
HZB,,,,,""
MFU,,,60,40,0,0,40,0,40,,""
MEX,68,84,77,77,68,76,63,71,70,68,69,2023-07-04 14:19:45,"An airport that lacks maintenance, thanks to the restrictive economic plan and tricks of President López Obrador."
ETZ,73,4,81,86,83,90,69,64,51,87,80,2016-08-16 20:17:08,"Aéroport vraiment trop peu fréquenté, loin de tout, pas pratique pour les accès si on n'a pas sa voiture sur place. Pourquoi ne choisit-on pas plutôt de développer des vols vers d'autres villes françaises au départ de Luxembourg ? A quoi sert le fait d'avoir un aéroport déficitaire en Lorraine ?"
MIO,90,,100,100,100,100,100,100,100,100,100,,""
MAF,73,,62,73,63,75,56,49,58,43,53,,""
QPM,,,,,""
OPF,84,1,100,100,100,100,100,100,100,100,100,2012-04-14 23:39:45,"No transit in USA is very bad.\r\nToo long way to reach the connecting flight"
TMB,93,1,70,100,100,20,40,20,100,20,100,2012-05-23 06:42:41,"It was an instruction flight on a school, which I flew."
NLU,78,2,76,88,82,73,96,71,70,95,93,2022-10-30 00:57:39,"Was a hassle to get here for sure but the new airport is delightfully clean and empty. Bad for business, good for passengers!"
MHH,58,,90,60,50,45,25,70,30,80,20,,""
MWO,,,,,""
MDD,,,,,""
MLS,,,,,""
MIA,78,126,81,78,76,72,67,73,71,68,73,2023-06-12 04:12:50,"Could use more lounge for AA Platinum and less outdated terminals not including Concourse J would be great."
MMM,,,,,""
BGY,73,94,78,71,72,73,58,70,58,68,69,2023-06-16 18:35:33,"They go out of their way to not allow you to access any kind of electric outlet except for designated spots where you need to pay to charge your phone. Missing a proper cooked meal restaurant. There is only a mcdonalds and other places where you can buy panini, pizza, salad or a simple pasta dish. There is no comfortable seating for a nap."
MIV,,,,,""
MQL,76,1,87,69,89,83,46,63,43,53,70,2022-09-13 11:20:01,"Very clean airport, good facilites for a regional airport, boarding and disembarking very quick and efficient"
SNB,,,,,""
MXP,74,121,77,77,71,76,64,69,62,70,68,2023-04-01 08:10:13,"Malpensa had a slight delay. The Emirates lounge was not catered properly and the TSA was very backed up. Even though I git there 3 hours early, I still nearly missed my flight."
MLJ,,,,,""
MGT,,,,,""
LIN,70,42,76,75,67,76,62,64,60,67,69,2023-03-12 11:02:07,"A small and convenient airport close to the city center of Milan. I can only recommend to fly in and out of Linate."
NQA,,,,,""
MLO,72,,69,49,70,43,60,42,37,70,60,,""
MTT,73,,100,73,100,100,90,70,90,,""
WLE,,,,,""
QQJ,,,,,""
MIC,,,,,""
MEV,,,100,100,100,100,,""
MKE,82,12,86,78,89,88,76,72,74,67,77,2023-06-28 15:00:51,"the airport is clean and its location is  convenient because it is so close to downtown and wifi was fast and there was plenty of food options"
MRV,65,19,71,67,70,58,58,51,53,62,54,2023-07-02 06:44:07,"How many years have passed, and taxi drivers continue to molest arriving passengers, imposing their services. Otherwise, everything went well."
ARV,,,,,""
LMA,,,,,""
MWL,,,,,""
QQA,,,,,""
MSP,85,56,84,89,84,89,86,87,81,81,83,2023-03-26 21:58:26,"MSP is not a bad airport. Access, parking, and the screening were all pretty easy and quick. Facilities are clean and maintained."
MJZ,57,2,52,40,36,30,20,28,25,24,25,2016-05-16 20:23:12,"Take the taxi to get into and from the city, it's not so far from the airport and would be better than waits for the public bus (not sure if it exist)."
MSQ,71,32,74,80,78,66,52,70,58,60,70,2023-05-01 07:45:25,"Был хороший выход на посадку, однако не очень понятно куда идти при транзитном рейсе"
YCH,,,,,""
MIS,,,,,""
FCM,,,,,""
MSO,78,1,74,52,47,53,51,39,30,21,50,2012-10-08 06:22:05,"First time flying. I was 16 and went to Illinois alone for a youth convention."
MYE,,,40,20,20,100,,""
MSJ,74,,70,58,84,60,74,55,38,44,53,,""
MOT,79,1,86,100,80,100,71,63,63,50,50,2016-06-29 04:50:22,"Beautiful new terminal!  Very easy to navigate and quite pleasing all around.  Play area for young travelers, many comfortable chairs with USB charging stations, water bottle refilling stations and a nice restaurant."
MRA,72,8,83,100,80,66,100,77,83,73,73,2015-05-03 15:04:48,"The best airport on libya \r\nThe make it Easier for the passenger to travel \r\nAnd the respect the passengers \r\nI like to travel for misratah airport \r\nWifi is good \r\nAnd the check in is great \r\nAnd it's easy"
MHE,,,,,""
MBY,,,,,""
KMI,81,1,82,85,81,74,73,79,76,78,71,2019-01-10 15:30:19,"Usual regional airport, surprised that it had international services. Bus stop just outside the terminal made it easy with heavy bags."
MVP,67,,87,80,87,80,73,73,73,100,100,,""
MYY,65,3,68,62,55,49,64,49,44,66,60,2021-06-15 23:08:21,"Arriving in MYY on a MASWings flight is straightforward. I just passed through the airport without any problems. I had no hold baggage so it was simply a case of get of the plane, pass straight through arrivals and straight to the taxi desk."
CNY,83,,100,76,76,50,52,20,20,100,,""
MQN,62,,65,80,34,80,66,26,23,27,46,,""
MOB,74,1,75,98,66,66,94,58,45,30,71,2014-11-26 00:49:47,"Easy airport to get through. Security takes five minutes. Would be nice if Delta would add flights to other hubs (DTW, MSP, or CVG), and American would add flights to MIA. Airport is off the beaten path and fares can be pricier than GPT or PNS. But, Mobile is by far the most convenient for me."
MJD,67,,100,100,100,100,100,100,100,,""
BFM,85,,60,60,60,80,100,80,40,,""
MMY,75,3,73,78,70,73,75,64,43,72,76,2023-02-28 15:01:49,"小さい空港なので仕方ないのですが、カード会社や口腔会社のラウンジがあると良いです。\r\nANAやJALのショップもあると良いですね。"
MGQ,54,1,64,66,64,65,66,67,69,60,60,2021-06-09 12:46:14,"You know the airport have 5 star hotel (Decale hotel) inside the main gate of arrivals thanks for Africa union army's in airport for security purposes for local and international tickets available in airport cafes and restaurant for local food and international ther are near cheaper hotels less than 15$ per night"
MBG,,,,,""
MVQ,80,,80,80,80,80,100,20,80,80,80,,""
MOD,,,100,100,,""
OHE,75,,60,40,40,20,20,20,20,,""
MOL,68,9,71,80,75,55,66,54,58,37,62,2022-04-10 10:24:04,"I general it is a perfectly fine airport, but they are impressively slow at delivering checked luggage. On my most recent trip i waited for 50 minutes for them to move 20 pieces of checked luggage 50 meters."
MBA,57,6,62,62,51,40,61,45,42,54,58,2020-02-11 12:22:39,"Mombasa is a smaller airport.\r\nIt's nice to arrive here for the visa que's are not as ernourmous as in Nairobi.\r\n"
MIR,64,7,70,66,63,61,42,62,56,64,53,2015-06-03 21:49:26,"good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good"
MWC,,1,,2022-01-25 02:45:33,"Enjoyable airport to fly into as a crewmember. Right near KMKE, friendly controllers, well-maintained runways and the like."
MMP,,,,,""
MBE,81,,70,96,74,92,70,70,36,50,56,,""
QQM,,,,,""
MJK,47,,,,""
YQM,70,1,85,94,66,95,76,64,64,72,81,2013-08-26 21:31:33,"Venden Langostas vivas!"
YTM,,,,,""
LOV,,,,,""
MLU,68,1,75,100,55,100,60,40,35,50,75,2014-10-23 14:31:38,"Loved this airport! Carried all my belongings with care after i got off my United Express flight from Houston.They made everything just great at mlu. The food, the terminal and the overall design of the airport was just great."
YYY,50,,0,0,0,0,0,0,0,,""
MTE,,,30,20,30,20,20,20,20,,""
ROB,36,,40,50,44,55,28,28,20,20,40,,""
MCM,86,,95,90,100,80,100,70,80,73,90,,""
MTP,,,,,""
MTY,77,8,77,83,80,73,64,69,69,73,68,2022-01-26 21:40:35,"Traveler beware of this airport and the customs inspections. They will find any way they can to seize your belonging and force you to pay a “tax”. If I were in your shoes I wouldn't come here."
MLI,88,1,82,98,81,81,96,80,81,70,71,2012-05-05 00:02:54,"Smallest airport I've been to!"
MEU,,,,,""
MTR,79,3,76,66,88,79,58,56,56,54,72,2015-09-14 22:28:16,"Excelente aeropuerto, a pesar de ser un terminal con operaciones regionales y domesticas, cuenta con excelentes instalaciones y un servicio sumamente agradable. En la actualidad está siendo ampliado para proceder con la internacionalización."
MOC,68,,77,83,80,54,46,45,40,45,54,,""
MRY,82,3,69,76,53,71,47,27,42,25,36,2021-11-26 17:54:55,"Nice to return to my hometown. Visit to the Monterey Bay Aquarium with my wife and our young daughter was a real treat!"
MVD,86,20,87,90,87,88,82,75,82,85,86,2023-06-13 16:22:04,"When departing from the airport, there's amazing local restaurants to say goodbye on the best way possible from this amazing country.\r\nStaff is very friendly and fast."
MVE,,,,,""
MXO,,,,,""
YMH,,,,,""
MGM,82,1,87,97,100,69,60,60,70,66,71,2021-09-22 01:32:26,"again, montgomery airport is a pretty small airport. it is definitely not a private airport, and partly used as an air force base. pretty nice."
MSV,,,,,""
MCU,,,,,""
MPL,78,8,80,84,85,76,70,67,78,62,78,2022-06-16 11:25:50,"Perfect small airport.\r\nThe 5 stars are relative to the size. As a small airport, it is easily accessible but only by car\/taxi. Check-in (not used this time) is easy and friendly. Security is friendly and there are hardly ever long waiting lines. \r\nFacilities are ok (bar, sandwiches, tax-free shop with quite a bit of choice) but not comparable to large airports.\r\nThe lounge is nice, but also not comparable to large airports, both in comfort and in choice of food and beverages."
YMX,78,1,73,100,100,100,100,100,100,100,100,2014-01-21 23:33:03,"It was quite a long ride by bus to Montreal."
MOO,,,,,""
MTJ,78,,70,77,58,60,43,37,37,35,54,,""
MVC,,,,,""
YUL,79,67,77,81,78,76,76,73,74,69,73,2023-06-30 13:49:20,"Got to be the most crowded lounge on home turf. The was a continuous long queue to get into the Air Canada Maple Leaf lounge.  Likely because it is small"
MNI,63,1,80,100,33,100,20,20,20,70,90,2018-03-30 01:05:17,"Getting to the airport is fairly simple, but there are no signs directing you there.  Driving east on the main road between Carr's Bay and Jack Boy Hill, turn left at the Tropical Mansion Suites.  It's the first left.\r\n\r\nThere is one tenant in the airport, a bar in the check-in area.  The bathrooms are across the street, so if you need to use the bathroom you must do so before you pass through security. There is no WiFi.\r\n\r\nDo keep in mind that in Montserrat you must go through immigration both upon entering and leaving.  In Antigua, you are given a Montserrat immigration form, which includes a departure stub.  You must keep that stub for when you leave.  Antigua immigration forms are distributed in the airport.  The immigration desk is one agent, which is fine considering flights have no more than 7 passengers.\r\n\r\nSecurity is one line, and you have to sit in the open-air check-in area until about 15-20 minutes before your flight in which you go through security (standard TSA take-off-your-shoes) and enter the air-conditioned departure lounge.\r\n\r\nThe employees were nice."
NTR,,,40,40,40,40,60,60,60,,""
YMO,,,40,20,20,40,,""
NYW,,,40,40,20,20,,""
YMJ,,,,,""
MXN,,,,,""
MLM,81,2,86,86,77,92,79,59,72,66,84,2021-03-13 00:54:39,"Good small cozy airport. Only issue i had was that when i got to the baggage claim on arrival the suitcases were on the wrong baggage line."
MRZ,80,1,100,60,0,0,40,0,40,2012-12-14 07:35:21,"TRANSIT"
MIG,68,,71,71,56,78,55,53,49,60,69,,""
MHV,75,,40,40,20,20,30,60,40,,""
MOZ,72,,70,76,56,53,20,29,90,85,30,,""
MGW,62,,60,90,90,60,80,30,40,,""
ONG,,,,,""
MBJ,71,15,80,76,70,74,63,72,71,63,71,2023-01-16 13:41:28,"It’s old, you have to do twice the work in customs, crowed. It can be  annoying to travel into this airport. Always have your passport out, you will need it at least three times while going through immigration and customs!"
MXH,,,,,""
OZP,72,1,88,70,80,80,72,64,70,60,60,2014-02-23 22:01:57,"One of the best place I've visited ever!"
MZH,80,1,73,63,100,50,100,53,53,47,57,2016-03-03 16:32:22,"It's a very small airport. Only one or two flights in a day. Pegasus and Turkish Airlines. They don't have barcode reader. That means online check-in is useless there. There is no gate. You can reach the plane by walk."
MXV,40,1,80,30,20,30,20,60,80,2015-09-08 19:38:50,"This is a tiny, old and worn down airport, a leftover from the communist era. Luggage claim is a simple thing: just wait at the belt when you enter the building. Getting to and from the airport is pretty easy, as there usually are a lot of people willing to drive you. None of them speak any English, but make sure you don't accept their first offer. it's probably double the actual price. Check in goes pretty fast, as there's just one desk for at most one flight per day. Security screening starts just minutes before boarding and doesn't seem to be too strict. The airport has one cafe that serves food (no menu, no English spoken. Just point and smile and hope it's decent). It also has a tiny shop for some soft drink and even a tiny (instant) coffee shop. No wifi available. No services offered beyond security control (you won't be there for more than a few second anyway), for what I saw there's not even a toilet there. All in all it's not the most exciting place on earth."
HAH,54,,69,57,80,46,80,54,64,65,65,,""
MVL,,,,,""
MOX,,,,,""
MOQ,80,,40,20,40,60,60,,""
QTH,,,,,""
TGN,,,,,""
MYA,,,100,60,60,20,20,20,20,,""
OTI,,,,,""
MMU,87,,80,100,0,0,100,0,0,,""
OSF,75,,73,100,100,73,73,73,60,73,60,,""
CKL,66,,53,60,53,47,40,40,60,,""
MXX,65,,100,100,90,100,80,40,50,60,80,,""
OMO,71,3,63,40,54,40,71,54,63,85,85,2014-05-09 13:19:05,"Mostar Airport, a small, pleasent and friendly airport. \r\nPerfect posititon, 20km from Medugorje and 60km from Adriatic Sea.\r\nCheck out  Mistral Air and Meridiana fly web pages to get flights from Italy to Mostar. \r\nVisit www.mostar-airport.ba for more informations. \r\n"
MGR,,,,,""
MWH,95,,100,100,100,100,100,100,90,100,100,,""
DME,78,119,79,77,83,80,71,72,68,70,74,2023-07-02 06:23:56,"Everything went quickly, without unnecessary questions. The only drawback is that there are very few toilets in the arrival area and it is very far to go from the plane to them."
ZIA,63,6,52,73,56,70,50,50,51,63,71,2020-08-03 21:55:41,"This is a good airport for those people who are hurrying and being late for their flight, because there are no queues on security check and sometimes on check-in"
MVF,76,1,85,80,67,58,58,73,56,60,70,2018-12-06 14:48:22,"Aeroporto com estrutura muito precária. Não há pavimentação no estacionamento, sala de espera ruim, antes do raio x tem fila desproporcional devido a falta de habilidade dos funcionários, serviço de despacho de bagagem muito lento."
MOR,,,,,""
ISA,63,,60,100,54,95,60,40,37,0,7,,""
HGU,47,1,20,20,20,20,20,20,20,2012-09-21 09:37:37,"MAF (Mission Aviation Fellowship) Papua New Guinea HQ is based here."
MJF,70,1,48,100,48,100,68,40,35,27,47,2015-05-22 14:45:28,"This is a small airport with nothing more then the security and a place to sit down.\r\nGood view over the runway and the surrounding mounties, there is also 2 hours free WIFI here.\r\n\r\nBeen here two times and was selected for a random search both times."
MOV,48,,31,48,20,16,52,20,13,0,50,,""
MGB,80,,93,100,100,83,53,80,100,70,73,,""
MPN,65,5,71,69,69,48,44,43,48,44,49,2015-11-23 16:20:36,"Es un aeropuerto militar, por lo tanto uno se siente un prisionero de guerra alli.\r\nNo se pueden tomar fotos. y todo esta custodiado."
WMH,,,,,""
MMG,,,,,""
XMU,,,,,""
MOP,,,,,""
MVN,,,100,100,100,,""
LLY,,,,,""
WME,,,,,""
MPO,,,,,""
MYW,38,1,,2012-04-25 12:13:03,"Tiny local airport. Cute but nothing exciting here."
NUQ,,,,,""
MWX,69,2,43,61,77,77,59,23,23,52,60,2015-07-22 07:43:19,"worst airport in Korea. perhaps worst in Asia.\r\nI don't wanna recommend about this airport.\r\nreally really really bad.\r\nplease do not choosing this 'MWX' airport.\r\nvery far from the city center and taxi is damn expensive.\r\nand there is no public transport."
NPY,,,,,""
UTT,77,,80,40,20,40,20,40,60,,""
BUU,,1,,2022-01-27 14:21:04,"Quaint little small-town airport. Grass runway isn't very well-marked, but otherwise is a good place to fly into as a transient aircraft."
MDG,60,,,,""
MKM,,,,,""
ODY,,,,,""
DGE,,,,,""
HMS,,,,,""
BOM,79,118,80,81,78,83,70,79,72,77,77,2023-06-22 16:30:39,"Bad traffic to reach airport. Long queues at check in counters & immigration as well. Security check this time for a change was not arduous. Else even the lounge selection is not great!!!"
MUA,,,,,""
RIY,61,,80,20,20,30,20,30,50,,""
MIE,,,,,""
MZV,67,,80,80,50,80,35,42,40,76,80,,""
TTX,,,,,""
MUX,73,6,86,84,81,78,63,63,81,73,80,2023-02-02 05:27:04,"Immigration, baggage claim and customs are so poor. It takes an hour to clear whereas these are just within 400 meters from each other. Its always a nightmare to travel to Multan."
FMO,81,,87,91,81,83,89,70,75,85,88,,""
YHU,90,,,,""
MOU,,,,,""
RMU,82,4,82,87,64,90,67,54,55,85,92,2019-10-05 14:03:28,"Airport nice and clean, not many services though. Not as good as old murcia airport, changed boarding gate once."
MYI,,,,,""
MMK,65,2,67,72,69,56,57,64,55,62,56,2020-02-04 22:14:02,"Good small airport! :)\r\nТиповой Советский аэропорт. Внутри красивые панно. Размером, конечно, маловат, особенно в зоне ожидания перед посадкой, а так, в остальном всё хорошо."
MKO,,,,,""
MSL,53,,93,50,100,67,60,27,100,20,,""
WUI,,,,,""
MUC,88,295,80,85,83,86,80,80,81,77,76,2023-07-02 11:38:10,"Baggage claim at the LH Terminal 2 is a pain. Absurd waiting time of 55 minutes!! Avoid checked-in luggage at Munich aiport T2"
MSR,63,1,66,65,100,23,100,23,34,56,44,2015-03-20 19:33:30,"Havaalanına ulaşım servislerle sağlanıyor ve iyi derecede.Uçuşlar eklenirse terminalin büyümesi gerekir.Kule hizmetleri yeterli.Şehire yakın bir havalimanı.Şehirin gereksinimlerini karşılıyor."
MKG,71,2,100,100,100,60,100,60,2020-06-21 05:47:58,"Muskegon Airport is a bit limited in its amenities. We went through security and discovered that there was no bathroom in the waiting area..."
MSA,,,,,""
MUT,,,,,""
YQA,93,,100,100,90,100,90,100,100,100,95,,""
MCT,77,36,80,79,79,76,70,74,71,78,76,2023-04-24 18:42:14,"best terminal ever visited in my whole life loved it absolute amazing amazing experience oman air the goat!"
MQS,95,,100,100,100,93,100,100,100,90,100,,""
MYT,53,,,,""
MOK,,,,,""
MRN,,,,,""
MUZ,,,,,""
MGZ,,,,,""
NLV,63,,77,83,48,67,72,80,84,,""
MNC,,,100,100,100,100,60,60,80,,""
MYQ,86,,88,70,94,94,58,53,100,92,42,,""
MYR,86,7,87,88,91,89,85,67,77,83,62,2023-06-19 12:06:11,"Easy airport. Not too big. Good shops and restaurants. Just right. Can get pretty busy at the right times."
OCH,,,,,""
QCT,,,,,""
JMK,64,7,72,64,70,53,56,59,46,64,43,2022-09-02 12:17:42,"There are regular buses from the ferry port to the airport, but the traffic was quite heavy when I travelled. Maybe best to leave in plenty of time. There was no queue at the BA bag drop when I arrived, so I moved straight through to security. It is not well signposted, but easily found in the small airport. Security took 10 mins.\r\nThere are a couple of food outlets, both of which had queues. I went straight through passport control. The Non-EU departure lounge is is large with plenty of seating. It also has another food place, which also had a queue.\r\nThe airport had relaxed feel, possibly due to to the lack of numerous Ryanair (in any of its disguises) flights."
MWZ,51,1,69,63,70,70,50,57,57,70,65,2013-04-04 04:21:19,"Visual approach - only PAPI available"
WNP,56,,80,76,67,54,70,36,100,20,,""
MGJ,,,,,""
NDR,50,6,56,52,45,52,33,41,41,51,59,2021-07-28 12:02:33,"Nouveau terminal propre, moderne et doté d'une belle architecture.\r\n\r\nLes signalisations sont claires.\r\n\r\nOn est facilement aidé et guidé par le personnel ce qui est appréciable.\r\n\r\nBienvenue à Nador !\r\nEnjoy ;)"
NAN,72,13,74,67,76,58,76,63,65,66,70,2019-10-03 00:23:49,"We had a 3 hour layover. One hour of internet felt too little, a bandwidth restriction would have been better suited. The food was quite expensive, even the Burger King.\r\nThere was a playground which was good for our 4 year-old son. However, it was next to the area where people try and sleep.\r\nVery limited viewing of outside from within the international departure area."
SVO,81,221,82,84,81,76,81,76,73,76,78,2023-07-02 06:44:07,"Terminal B is full. Huge queues for both registration and inspection. While people are standing in queues, they start to be late for their flights, because of this, the departure of flights is also delayed. In general, the collapse.\r\nI tried the Kandinsky business hall - in general, a good hall, you can sit and relax, recharge your phones, eat or even work. But due to the fullness of the terminal, the business hall is also full, so of course the most comfortable seats are already occupied."
NYM,64,,83,44,76,20,60,40,40,20,20,,""
NGS,76,2,67,80,70,74,68,69,46,67,71,2016-09-20 04:15:19,"I recommend the udon restaurant in the ground floor. \r\nThe airport is small and typical regional airport.\r\n"
MJT,68,7,86,67,79,67,71,62,55,67,81,2023-04-22 11:46:46,"The MJT airport is a recently renovated airport, to get to the airport is only by bus or car\/taxi and is not so far away from Mytiline city. \r\nThe check in is fast but can be very crowded because of the little space icon the check in area. \r\nThe security check is quit fast and efficient on a normal day out summer holiday season.\r\nThe terminal facilities are modern clean but you don’t find a lot of food and retails services because the airport is small but what you find is ok for the little airport. The boarding is on the plane is by bus and stairs."
NAG,68,4,78,75,76,60,54,54,54,52,64,2022-06-19 14:01:16,"Not a very big airport hence the minimum facilities. Hope some expansion and improvement will happen once GMR takes over. The parking and pickup drop facilities are horrible to put mildly. The fares from aggregators like Uber are so high even for a 6kms drive and on top the 100\/- parking that a passenger has to shell out is like loot. Pickup and exit barely takes 5 to 7 minutes but the passenger still has to pay the parking charges. I was asked 400\/- for 6kms drive."
